"timestamp","source","message"
"2024-06-11T11:54:26.720Z","syslog","Jun 11 2024 11:53:04 GPN-0003_TRC-CR_X8-01 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40461;The OPS connection was disconnected.(ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_soc_l3loop.py, Ip=0.0.0.0, VpnName=_public_)"
"2024-06-11T11:54:27.588Z","syslog","Jun 11 2024 11:53:05 GPN-0003_TRC-CR_X8-01 %%01SNMP/4/SNMP_IPUNLOCKSTAT(s):CID=0x80d50412;In the last 5 minutes, 3 IP addresses were unlocked. (IPList=(IP=10.25.31.140, VPN=18), (IP=165.90.55.42, VPN=18), (IP=192.168.100.6, VPN=18))"
"2024-06-11T11:54:27.588Z","syslog","Jun 11 2024 11:53:05 GPN-0003_TRC-CR_X8-01 %%01SNMP/4/SNMP_IPLOCKSTAT(s):CID=0x80d50412;In the last 5 minutes, 3 IP addresses were locked. (IPList=(IP=10.25.31.140, VPN=18), (IP=165.90.55.42, VPN=18), (IP=192.168.100.6, VPN=18))"
"2024-06-11T11:54:28.143Z","syslog","Jun 11 2024 11:53:06 GPN-0866_ELA-CLI_S57-01 %%01SSH/5/SSH_CONNECT_CLOSED(s)[3929]:SSH connect was closed. (IP=172.31.251.24, VPNInstanceName= , UserName=)"
"2024-06-11T11:54:28.153Z","syslog","Jun 11 2024 11:53:06 GPN-0277_DAV-CLI_S57-01 %%01FTPS/5/REQUEST(l)[66038]:The user had a request. (UserName="""", IpAddress=172.31.251.24, VpnInstanceName="""", Request=QUIT
)"
"2024-06-11T11:54:28.809Z","syslog","Jun 11 2024 11:53:06 GPN-0277_DAV-CLI_S57-01 %%01SNMP/4/SNMP_FAIL(l)[66039]:Failed to login through SNMP. (Ip=172.31.251.25, Times=3, Reason=decoded PDU error)"
"2024-06-11T11:54:28.809Z","syslog","Jun 11 2024 11:53:06 GPN-0277_DAV-CLI_AR12-01 SSMPADP/4/AUTHENTICAL_FAIL:OID 1.3.6.1.6.3.1.1.5.5 SNMP authentication fails."
"2024-06-11T11:54:28.889Z","syslog","Jun 11 2024 11:53:06 GPN-0277_DAV-CLI_AR12-01 %%01INFO/4/SUPPRESS_LOG(l)[120209]:Last message repeated 2 times.(InfoID=3229683715, ModuleName=SNMP, InfoAlias=SNMP_LOG_IP_UNLOCK)"
"2024-06-11T11:54:28.927Z","syslog","Jun 11 2024 11:53:06 GPN-0277_DAV-CLI_S57-01 SNMP/4/AUTHFAIL:OID 1.3.6.1.6.3.1.1.5.5 authenticationFailure. (RemoteIpAddressType=1, RemoteIpAddress=172.31.251.25)"
"2024-06-11T11:54:28.961Z","syslog","Jun 11 2024 11:53:06 GPN-0277_DAV-CLI_AR12-01 %%01SNMP/5/SNMP_IP_LOCK(l)[120210]:The IP address of request message was locked because authentication failed. (SourceIPType=1, SourceIP=172.31.251.25)"
"2024-06-11T11:54:36.978Z","syslog","Jun 11 2024 11:53:15 GPN-0002_GST-DS_S97-01 %%01FTPS/5/REQUEST(l)[141829]:The user had a request. (UserName="""", IpAddress=172.31.251.24, VpnInstanceName="""", Request=QUIT
)"
"2024-06-11T11:54:39.893Z","syslog","Jun 11 2024 11:53:18 GPN-0866_ELA-CLI_S57-01 LLDP/4/RATEEXCESSIVE:OID 1.3.6.1.4.1.2011.5.25.134.2.7 The rate of received PDUs exceeded the threshold. (IfName=GigabitEthernet0/0/5)"
"2024-06-11T11:54:40.492Z","syslog","Jun 11 2024 11:53:18 GPN-0001_TLK-CR_M14-01 %%01SNMP/4/SNMP_IPLOCK(s):CID=0x80d50422;The source IP was locked because of the failure of login through SNMP.(SourceIP=154.73.157.104, VPN=SKYWIRE.VPN)"
"2024-06-11T11:54:40.492Z","syslog","Jun 11 2024 11:53:18 GPN-0001_TLK-CR_M14-01 %%01SNMP/3/SNMP_AUTHEN_FAILED(s):CID=0x80d50422;Failed to login through SNMP. (Version=v1, UserName=**, Ip=154.73.157.104, VpnName=SKYWIRE.VPN, RequestID=40, PduType=Get, Reason=Community is incorrect)"
"2024-06-11T11:54:40.885Z","syslog","Jun 11 2024 11:53:19 GPN-1220_PEL-PRI-SCH_AR12-01 %%01FTPS/5/REQUEST(l)[6985366]:The user had a request. (UserName="""", IpAddress=IP/IPV6: 172.31.251.24 , VpnInstanceName=""VPN: "", Request=QUIT)"
"2024-06-11T11:54:41.953Z","syslog","Jun 11 2024 11:53:20 GPN-0002_GST-DS_S97-01 %%01INFO/4/SUPPRESS_LOG(l)[141830]:Last message repeated 1 times.(InfoID=1080102916, ModuleName=FTPS, InfoAlias=REQUEST)"
"2024-06-11T11:54:41.956Z","syslog","Jun 11 2024 11:53:20 GPN-0002_GST-DS_S97-01 %%01FTPS/5/REQUEST(l)[141831]:The user had a request. (UserName="""", IpAddress=172.31.251.24, VpnInstanceName=""SCHOOLS.VPN"", Request=QUIT
)"
"2024-06-11T11:54:42.049Z","syslog","Jun 11 2024 11:53:20 GPN-0002_GST-DS_S97-01 %%01FTPS/5/REQUEST(l)[141832]:The user had a request. (UserName="""", IpAddress=172.31.251.24, VpnInstanceName="""", Request=QUIT
)"
"2024-06-11T11:54:49.894Z","syslog","Jun 11 2024 11:53:28 GPN-0001_TLK-CR_M14-01 %%01TCP/4/SOCKET_TCP_PACKET_MD5_AUTHEN_FAIL(l):CID=0x8065055d;TCP MD5 authentication failed. (tcpConnLocalAddress=172.31.0.3, tcpConnLocalPort=51977, tcpConnRemAddress=172.31.0.9, tcpConnRemPort=179, hwTCPProtocol=BGP, hwTCPVrfName=_public_)"
"2024-06-11T11:54:49.894Z","syslog","Jun 11 2024 11:53:28 GPN-0001_TLK-CR_M14-01 %%01TCP/4/hwTCPMD5AuthenFail(t):CID=0x8065055d-OID=1.3.6.1.4.1.2011.5.25.34.2.1;TCP MD5 authentication failed. (tcpConnLocalAddress=172.31.0.3, tcpConnLocalPort=51977, tcpConnRemAddress=172.31.0.9, tcpConnRemPort=179, hwTCPProtocol=BGP, hwTCPVrfName=_public_)"
"2024-06-11T11:54:52.021Z","syslog","Jun 11 2024 11:53:30 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=TCP disconnect from client, UserName=Could not extract user name, UserAddress=172.31.251.24, LocalAddress=172.31.0.4, VPNInstanceName=_public_)"
"2024-06-11T11:54:55.385Z","syslog","Jun 11 2024 11:53:33 GPN-0004_CHB-DS_S97-01 %%01INFO/4/SUPPRESS_LOG(l)[303992]:Last message repeated 3 times.(InfoID=4278652937, ModuleName=SECE, InfoAlias=PORT_ATTACK_END)"
"2024-06-11T11:54:56.518Z","syslog","Jun 11 2024 11:53:34 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=TCP disconnect from client, UserName=Could not extract user name, UserAddress=172.31.251.25, LocalAddress=172.31.32.18, VPNInstanceName=_public_)"
"2024-06-11T11:54:58.694Z","syslog","Jun 11 2024 11:53:36 GPN-0003_TRC-CR_X8-01 %%01OSPF/4/CONFLICT_ROUTERID_INTF(l):CID=0x8082047e;OSPF router ID conflict is detected on the interface.(ProcessId=801, RouterId=10.0.0.10, AreaId=0.0.0.0, InterfaceName=GigabitEthernet6/0/10.801, IpAddr=10.0.0.10, PacketSrcIp=10.0.0.22)"
"2024-06-11T11:55:00.622Z","syslog","Jun 11 2024 11:53:38 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=session disconnected due to login timeout, UserName=Could not extract user name, UserAddress=180.101.88.200, LocalAddress=66.8.6.65, VPNInstanceName=GPG.INT)"
"2024-06-11T11:55:03.115Z","syslog","Jun 11 2024 11:53:41 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=TCP disconnect from client, UserName=Could not extract user name, UserAddress=172.31.251.24, LocalAddress=172.31.205.1, VPNInstanceName=_public_)"
"2024-06-11T11:55:13.417Z","syslog","Jun 11 2024 11:53:51 GPN-0001_TLK-CR_M14-01 %%01SNMP/4/SNMP_IPUNLOCK(s):CID=0x80d50422;The source IP was unlocked.(SourceIP=154.73.157.104, VPN=SKYWIRE.VPN)"
"2024-06-11T11:55:14.128Z","syslog","Jun 11 2024 11:53:52 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=TCP disconnect from client, UserName=Could not extract user name, UserAddress=172.31.251.25, LocalAddress=172.31.26.1, VPNInstanceName=_public_)"
"2024-06-11T11:55:15.553Z","syslog","Jun 11 2024 11:53:53 GPN-0004_CHB-CR_M14-02 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=TCP disconnect from client, UserName=Could not extract user name, UserAddress=172.31.251.25, LocalAddress=172.31.32.122, VPNInstanceName=_public_)"
"2024-06-11T11:55:16.467Z","syslog","Jun 11 2024 11:53:54 GPN-0866_ELA-CLI_S57-01 LLDP/4/RATEEXCESSIVE:OID 1.3.6.1.4.1.2011.5.25.134.2.7 The rate of received PDUs exceeded the threshold. (IfName=GigabitEthernet0/0/5)"
"2024-06-11T11:55:16.912Z","syslog","Jun 11 2024 11:53:55 GPN-0004_CHB-DS_S97-01 %%01INFO/4/SUPPRESS_LOG(l)[303993]:Last message repeated 2 times.(InfoID=4278652937, ModuleName=SECE, InfoAlias=PORT_ATTACK_END)"
"2024-06-11T11:55:16.913Z","syslog","Jun 11 2024 11:53:55 GPN-0004_CHB-DS_S97-01 %%01FTPS/5/REQUEST(l)[303994]:The user had a request. (UserName="""", IpAddress=172.31.251.24, VpnInstanceName="""", Request=QUIT
)"
"2024-06-11T11:55:17.483Z","syslog","Jun 11 2024 11:53:55 GPN-0003_TRC-CR_X8-01 %%01INFO/3/SUPPRESS_LOGINFO(l):CID=0x80600410;Log SNMP/SNMP_AUTHEN_FAILED is suppressed 1 in last 60 seconds."
"2024-06-11T11:55:17.483Z","syslog","Jun 11 2024 11:53:55 GPN-0003_TRC-CR_X8-01 %%01INFO/4/SUPPRESS_LOGINFO(l):CID=0x80600410;Log SNMP/AUTHENTICATIONFAILURE is suppressed 1 in last 60 seconds."
"2024-06-11T11:55:21.462Z","syslog","Jun 11 2024 11:53:59 GPN-0866_ELA-CLI_S57-01 LLDP/4/RATEEXCESSIVE:OID 1.3.6.1.4.1.2011.5.25.134.2.7 The rate of received PDUs exceeded the threshold. (IfName=GigabitEthernet0/0/5)"
"2024-06-11T11:55:22.130Z","syslog","Jun 11 2024 11:54:00 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL_SCHD(l):CID=0x80930446;Failed to login through SSH 17 time(s) in last 1 minute(s)."
"2024-06-11T11:55:25.474Z","syslog","Jun 11 2024 11:54:03 GPN-0004_CHB-DS_S97-01 %%01SECE/6/PORT_ATTACK_END(l)[303995]:Auto port-defend stop.(SourceAttackInterface=GigabitEthernet2/1/17, AttackProtocol=ICMP)"
"2024-06-11T11:55:28.224Z","syslog","Jun 11 2024 11:28:09 GBN-0001_TLK-CR_M14-02 %%01TCP/4/SOCKET_TCP_PACKET_MD5_AUTHEN_FAIL(l):CID=0x80650553;TCP MD5 authentication failed. (tcpConnLocalAddress=172.31.0.103, tcpConnLocalPort=52725, tcpConnRemAddress=172.31.0.9, tcpConnRemPort=179, hwTCPProtocol=BGP, hwTCPVrfName=_public_)"
"2024-06-11T11:55:28.224Z","syslog","Jun 11 2024 11:28:09 GBN-0001_TLK-CR_M14-02 %%01TCP/4/hwTCPMD5AuthenFail(t):CID=0x80650553-OID=1.3.6.1.4.1.2011.5.25.34.2.1;TCP MD5 authentication failed. (tcpConnLocalAddress=172.31.0.103, tcpConnLocalPort=52725, tcpConnRemAddress=172.31.0.9, tcpConnRemPort=179, hwTCPProtocol=BGP, hwTCPVrfName=_public_)"
"2024-06-11T11:55:32.718Z","syslog","Jun 11 2024 11:54:10 GPN-0003_TRC-CR_X8-01 %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130476;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=172.31.33.138, SourceInterface=GigabitEthernet6/1/7.101, VpnInstance=IMS.VPN)"
"2024-06-11T11:55:39.901Z","syslog","Jun 11 2024 11:54:18 GPN-0866_ELA-CLI_S57-01 LLDP/4/RATEEXCESSIVE:OID 1.3.6.1.4.1.2011.5.25.134.2.7 The rate of received PDUs exceeded the threshold. (IfName=GigabitEthernet0/0/5)"
"2024-06-11T11:55:40.085Z","syslog","Jun 11 2024 11:54:18 GPN-1220_PEL-PRI-SCH_S57-01 %%01FTPS/5/REQUEST(s)[42051]:The user had a request. (UserName="""", IpAddress=172.31.251.25, VpnInstanceName="" "", Request=QUIT, Result=Success)"
"2024-06-11T11:55:40.259Z","syslog","Jun 11 2024 11:54:18 GBN-0002_GST-CR_M14-01 %%01SSH/4/IP_UNLOCKED(s):CID=0x80930446;IP was unlocked. (IpAddress=111.9.240.38, VpnName=GPG.INT)"
"2024-06-11T11:55:40.701Z","syslog","Jun 11 2024 11:54:18 GPN-0001_TLK-CR_M14-01 %%01SNMP/4/SNMP_IPLOCK(s):CID=0x80d50422;The source IP was locked because of the failure of login through SNMP.(SourceIP=154.73.157.104, VPN=SKYWIRE.VPN)"
"2024-06-11T11:55:40.701Z","syslog","Jun 11 2024 11:54:18 GPN-0001_TLK-CR_M14-01 %%01SNMP/3/SNMP_AUTHEN_FAILED(s):CID=0x80d50422;Failed to login through SNMP. (Version=v1, UserName=**, Ip=154.73.157.104, VpnName=SKYWIRE.VPN, RequestID=41, PduType=Get, Reason=Community is incorrect)"
"2024-06-11T11:55:45.911Z","syslog","Jun 11 2024 11:54:23 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=Username or password invalid, UserName=admin, UserAddress=193.201.9.156, LocalAddress=66.8.6.65, VPNInstanceName=GPG.INT)"
"2024-06-11T11:55:46.471Z","syslog","Jun 11 2024 11:54:24 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=TCP disconnect from client, UserName=admin, UserAddress=193.201.9.156, LocalAddress=66.8.6.65, VPNInstanceName=GPG.INT)"
"2024-06-11T11:55:52.912Z","syslog","Jun 11 2024 11:54:31 GPN-0002_GST-DS_S97-01 %%01INFO/4/SUPPRESS_LOG(l)[141833]:Last message repeated 1 times.(InfoID=1080102916, ModuleName=FTPS, InfoAlias=REQUEST)"
"2024-06-11T11:55:52.921Z","syslog","Jun 11 2024 11:54:31 GPN-0277_DAV-CLI_AR12-01 %%01FTPS/5/REQUEST(l)[120211]:The user had a request. (UserName="""", IpAddress=IP/IPV6: 172.31.251.24 , VpnInstanceName=""VPN: "", Request=QUIT)"
"2024-06-11T11:55:55.385Z","syslog","Jun 11 2024 11:54:33 GPN-0004_CHB-DS_S97-01 %%01INFO/4/SUPPRESS_LOG(l)[303996]:Last message repeated 3 times.(InfoID=4278652937, ModuleName=SECE, InfoAlias=PORT_ATTACK_END)"
"2024-06-11T11:56:03.959Z","syslog","Jun 11 2024 11:54:42 GPN-0001_TLK-CR_M14-01 %%01TCP/4/hwTCPMD5AuthenFail(t):CID=0x8065055d-OID=1.3.6.1.4.1.2011.5.25.34.2.1;TCP MD5 authentication failed. (tcpConnLocalAddress=172.31.0.3, tcpConnLocalPort=57566, tcpConnRemAddress=172.31.0.9, tcpConnRemPort=179, hwTCPProtocol=BGP, hwTCPVrfName=_public_)"
"2024-06-11T11:56:03.960Z","syslog","Jun 11 2024 11:54:42 GPN-0001_TLK-CR_M14-01 %%01TCP/4/SOCKET_TCP_PACKET_MD5_AUTHEN_FAIL(l):CID=0x8065055d;TCP MD5 authentication failed. (tcpConnLocalAddress=172.31.0.3, tcpConnLocalPort=57566, tcpConnRemAddress=172.31.0.9, tcpConnRemPort=179, hwTCPProtocol=BGP, hwTCPVrfName=_public_)"
"2024-06-11T11:56:05.714Z","syslog","Jun 11 2024 11:54:43 GPN-0003_TRC-CR_X8-01 %%01OSPF/4/CONFLICT_ROUTERID_INTF(l):CID=0x8082047e;OSPF router ID conflict is detected on the interface.(ProcessId=801, RouterId=10.0.0.10, AreaId=0.0.0.0, InterfaceName=GigabitEthernet6/0/11.801, IpAddr=10.0.0.22, PacketSrcIp=10.0.0.10)"
"2024-06-11T11:56:07.104Z","syslog","Jun 11 2024 11:54:45 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=TCP disconnect from client, UserName=Could not extract user name, UserAddress=172.31.251.24, LocalAddress=172.31.116.3, VPNInstanceName=_public_)"
"2024-06-11T11:56:07.115Z","syslog","Jun 11 2024 11:54:45 GPN-0277_DAV-CLI_AR12-01 %%01FTPS/5/REQUEST(l)[120212]:The user had a request. (UserName="""", IpAddress=IP/IPV6: 172.31.251.25 , VpnInstanceName=""VPN: "", Request=QUIT)"
"2024-06-11T11:56:07.995Z","syslog","Jun 11 2024 11:54:46 GPN-0002_GST-DS_S97-01 %%01INFO/4/SUPPRESS_LOG(l)[141834]:Last message repeated 2 times.(InfoID=1080102916, ModuleName=FTPS, InfoAlias=REQUEST)"
"2024-06-11T11:56:07.998Z","syslog","Jun 11 2024 11:54:46 GPN-0002_GST-DS_S97-01 %%01SNMP/4/SNMP_FAIL(l)[141835]:Failed to login through SNMP. (Ip=10.15.15.15, Times=5, Reason=the community was incorrect)"
"2024-06-11T11:56:08.203Z","syslog","Jun 11 2024 11:54:46 GPN-0002_GST-DS_S97-01 SNMP/4/AUTHFAIL:OID 1.3.6.1.6.3.1.1.5.5 authenticationFailure. (RemoteIpAddressType=1, RemoteIpAddress=10.15.15.15)"
"2024-06-11T11:56:08.484Z","syslog","Jun 11 2024 11:54:46 GPN-0002_GST-DS_S97-01 BASETRAP/3/OPTPWRABNORMAL: OID 1.3.6.1.4.1.2011.5.25.129.2.17.1 Optical module power is abnormal. (EntityPhysicalIndex=68027086, BaseTrapSeverity=5, BaseTrapProbableCause=67697, BaseTrapEventType=5, EntPhysicalContainedIn=67895305, EntPhysicalName=""GigabitEthernet3/1/11"", RelativeResource="""", ReasonDescription=""Overlow receiving power of fabric module, detail information is as follows: Now power is -24.7399998; Set lower threshold is -21.9899998; Default lower threshold is -21.9899998;"")"
"2024-06-11T11:56:15.123Z","syslog","Jun 11 2024 11:54:53 GPN-0004_CHB-CR_M14-02 %%01SSH/5/SSH_USER_LOGIN_FAIL_SCHD(l):CID=0x80930446;Failed to login through SSH 3 time(s) in last 1 minute(s)."
"2024-06-11T11:56:16.117Z","syslog","Jun 11 2024 11:54:54 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=**, FailedReason=TCP disconnect from client, UserName=Could not extract user name, UserAddress=172.31.251.24, LocalAddress=172.31.72.3, VPNInstanceName=_public_)"
"2024-06-11T11:56:16.319Z","syslog","Jun 11 2024 11:54:54 GPN-0003_TRC-CR_X8-01 %%01SOC/6/L3LOOPDETECT(l):CID=0x80c404ca-Slot=6;L3 loop detect, begin to tracert. ( ChassisID=1, SlotID=6, OperType=loop_cancel_test, IPAddr1=172.31.255.254, IPAddr2=0.0.0.0, IPAddr3=0.0.0.0, IPAddr4=0.0.0.0, IPAddr5=0.0.0.0)."
"2024-06-11T11:56:16.460Z","syslog","Jun 11 2024 11:54:54 GPN-0866_ELA-CLI_S57-01 LLDP/4/RATEEXCESSIVE:OID 1.3.6.1.4.1.2011.5.25.134.2.7 The rate of received PDUs exceeded the threshold. (IfName=GigabitEthernet0/0/5)"
